id,px,py,pz,length
2842,23.221,42.546,-8.036,0.840
2843,24.021,42.546,-8.033,0.961
2844,24.821,42.546,-8.022,0.979
2845,25.621,42.546,-8.009,0.939
2846,26.421,42.546,-8.002,0.891
2847,27.221,42.546,-7.999,0.830
2848,28.021,42.546,-7.995,0.740
2849,28.821,42.546,-7.987,0.595
2850,29.621,42.546,-7.975,0.477
2851,30.421,42.546,-7.957,0.396
2852,31.221,42.546,-7.940,0.361
2853,32.021,42.546,-7.931,0.386
2854,32.821,42.546,-7.932,0.474
2855,33.621,42.546,-7.934,0.604
2856,34.421,42.546,-7.943,0.743
2857,35.221,42.546,-7.970,0.861
2858,36.021,42.546,-8.008,0.917
2859,36.821,42.546,-8.043,0.891
2860,37.621,42.546,-8.076,0.808
2861,38.421,42.546,-8.113,0.697
2862,39.221,42.546,-8.148,0.582
2863,40.021,42.546,-8.172,0.502
2864,40.821,42.546,-8.180,0.494
2865,41.621,42.546,-8.178,0.543
2866,42.421,42.546,-8.174,0.630
2867,43.221,42.546,-8.173,0.718
2868,44.021,42.546,-8.172,0.790
2869,44.821,42.546,-8.173,0.819
2870,45.621,42.546,-8.177,0.763
2871,46.421,42.546,-8.183,0.642
2872,47.221,42.546,-8.196,0.526
2873,48.021,42.546,-8.207,0.427
2874,48.821,42.546,-8.210,0.356
2875,49.621,42.546,-8.218,0.300
2876,50.421,42.546,-8.242,0.300
2877,51.221,42.546,-8.278,0.300
2878,52.021,42.546,-8.322,0.341
2879,52.821,42.546,-8.370,0.396
2880,53.621,42.546,-8.412,0.433
2881,54.421,42.546,-8.438,0.414
2882,55.221,42.546,-8.455,0.395
2883,56.021,42.546,-8.468,0.428
2884,56.821,42.546,-8.459,0.509
2885,57.621,42.546,-8.423,0.600
2886,58.421,42.546,-8.392,0.695
2887,59.221,42.546,-8.380,0.759
2888,60.021,42.546,-8.359,0.800
2889,60.821,42.546,-8.325,0.790
2890,61.621,42.546,-8.296,0.735
2891,62.421,42.546,-8.301,0.695
2892,63.221,42.546,-8.324,0.671
2893,64.021,42.546,-8.349,0.639
2894,64.821,42.546,-8.393,0.624
2895,65.621,42.546,-8.441,0.621
2896,66.421,42.546,-8.476,0.630
2897,67.221,42.546,-8.497,0.648
2898,68.021,42.546,-8.511,0.662
2899,68.821,42.546,-8.528,0.682
2900,69.621,42.546,-8.550,0.683
2901,70.421,42.546,-8.567,0.638
2902,71.221,42.546,-8.571,0.554
2903,72.021,42.546,-8.569,0.458
2904,72.821,42.546,-8.572,0.377
2905,73.621,42.546,-8.587,0.321
2906,74.421,42.546,-8.610,0.300
2907,76.021,42.546,-8.663,0.300
2908,76.821,42.546,-8.685,0.300
2909,77.621,42.546,-8.703,0.300
2910,78.421,42.546,-8.715,0.300
2911,79.221,42.546,-8.724,0.300
2912,80.021,42.546,-8.739,0.300
2913,80.821,42.546,-8.745,0.300
2914,81.621,42.546,-8.705,0.300
2915,82.421,42.546,-8.661,0.300
2916,84.021,42.546,-8.703,0.521
2917,84.821,42.546,-8.766,0.738
2918,85.621,42.546,-8.817,0.881
2919,86.421,42.546,-8.828,0.912
2920,87.221,42.546,-8.815,0.735
2921,88.021,42.546,-8.773,0.637
2922,88.821,42.546,-8.711,0.672
2923,89.621,42.546,-8.673,0.435
2924,90.421,42.546,-8.578,0.300
2925,10.021,43.346,-7.752,0.639
2926,12.421,43.346,-7.883,1.240
2927,13.221,43.346,-7.906,1.407
2928,14.021,43.346,-7.925,1.559
2929,14.821,43.346,-7.944,1.695
2930,15.621,43.346,-7.962,1.811
2931,16.421,43.346,-7.975,1.900
2932,17.221,43.346,-7.983,1.957
2933,18.021,43.346,-7.986,1.981
2934,18.821,43.346,-7.990,1.989
2935,19.621,43.346,-8.000,1.961
2936,20.421,43.346,-8.014,1.717
2937,21.221,43.346,-8.027,1.279
2938,22.021,43.346,-8.034,0.913
2939,22.821,43.346,-8.036,0.846
2940,23.621,43.346,-8.034,1.111
2941,24.421,43.346,-8.031,1.346
2942,25.221,43.346,-8.029,1.382
2943,26.021,43.346,-8.026,1.230
2944,26.821,43.346,-8.020,0.931
2945,27.621,43.346,-8.010,0.854
2946,28.421,43.346,-7.997,0.788
2947,29.221,43.346,-7.982,0.638
2948,30.021,43.346,-7.966,0.520
2949,30.821,43.346,-7.952,0.449
2950,31.621,43.346,-7.946,0.431
2951,32.421,43.346,-7.949,0.472
2952,33.221,43.346,-7.958,0.564
2953,34.021,43.346,-7.970,0.677
2954,34.821,43.346,-7.983,0.777
2955,35.621,43.346,-7.998,0.820
2956,36.421,43.346,-8.013,0.782
2957,37.221,43.346,-8.031,0.693
2958,38.021,43.346,-8.056,0.581
2959,38.821,43.346,-8.087,0.490
2960,39.621,43.346,-8.116,0.441
2961,40.421,43.346,-8.136,0.477
2962,41.221,43.346,-8.140,0.591
2963,42.821,43.346,-8.128,0.904
2964,43.621,43.346,-8.128,1.046
2965,44.421,43.346,-8.131,1.102
2966,45.221,43.346,-8.136,1.078
2967,46.021,43.346,-8.139,1.011
2968,46.821,43.346,-8.144,0.916
2969,47.621,43.346,-8.149,0.831
2970,48.421,43.346,-8.152,0.759
2971,49.221,43.346,-8.155,0.679
2972,50.021,43.346,-8.165,0.593
2973,50.821,43.346,-8.188,0.530
2974,51.621,43.346,-8.219,0.510
2975,52.421,43.346,-8.255,0.543
2976,53.221,43.346,-8.293,0.536
2977,54.021,43.346,-8.321,0.484
2978,54.821,43.346,-8.336,0.417
2979,55.621,43.346,-8.349,0.402
2980,56.421,43.346,-8.351,0.461
2981,57.221,43.346,-8.328,0.594
2982,58.021,43.346,-8.283,0.741
2983,58.821,43.346,-8.261,0.865
2984,59.621,43.346,-8.265,0.983
2985,60.421,43.346,-8.252,1.043
2986,61.221,43.346,-8.220,1.022
2987,62.021,43.346,-8.202,0.975
2988,62.821,43.346,-8.203,0.942
2989,63.621,43.346,-8.207,0.893
2990,64.421,43.346,-8.216,0.822
2991,65.221,43.346,-8.243,0.758
2992,66.021,43.346,-8.282,0.715
2993,66.821,43.346,-8.313,0.698
2994,67.621,43.346,-8.333,0.700
2995,68.421,43.346,-8.345,0.722
2996,69.221,43.346,-8.359,0.755
2997,70.021,43.346,-8.375,0.762
2998,70.821,43.346,-8.384,0.714
2999,72.421,43.346,-8.386,0.538
3000,73.221,43.346,-8.393,0.461
3001,74.021,43.346,-8.406,0.401
3002,74.821,43.346,-8.423,0.355
3003,75.621,43.346,-8.440,0.323
3004,76.421,43.346,-8.454,0.300
3005,77.221,43.346,-8.460,0.300
3006,78.021,43.346,-8.460,0.300
3007,78.821,43.346,-8.456,0.300
3008,79.621,43.346,-8.454,0.304
3009,80.421,43.346,-8.449,0.326
3010,81.221,43.346,-8.422,0.326
3011,82.021,43.346,-8.375,0.314
3012,82.821,43.346,-8.360,0.444
3013,83.621,43.346,-8.397,0.674
3014,84.421,43.346,-8.449,0.943
3015,85.221,43.346,-8.491,1.190
3016,86.021,43.346,-8.508,1.355
3017,86.821,43.346,-8.494,1.449
3018,87.621,43.346,-8.452,1.399
3019,88.421,43.346,-8.390,1.121
3020,89.221,43.346,-8.308,0.721
3021,90.021,43.346,-8.166,0.300
3022,10.421,44.146,-7.804,0.748
3023,11.221,44.146,-7.861,0.960
3024,12.021,44.146,-7.877,1.133
3025,12.821,44.146,-7.891,1.292
3026,13.621,44.146,-7.906,1.443
3027,14.421,44.146,-7.926,1.585
3028,15.221,44.146,-7.949,1.713
3029,16.021,44.146,-7.968,1.815
3030,16.821,44.146,-7.980,1.888
3031,17.621,44.146,-7.986,1.931
3032,18.421,44.146,-7.991,1.950
3033,19.221,44.146,-7.998,1.943
3034,20.021,44.146,-8.011,1.762
3035,20.821,44.146,-8.023,1.349
3036,21.621,44.146,-8.029,0.960
3037,22.421,44.146,-8.027,0.826
3038,23.221,44.146,-8.017,1.094
3039,24.821,44.146,-8.008,1.516
3040,25.621,44.146,-8.019,1.475
3041,26.421,44.146,-8.023,1.293
3042,27.221,44.146,-8.015,0.966
3043,28.021,44.146,-7.998,0.873
3044,28.821,44.146,-7.980,0.806
3045,29.621,44.146,-7.962,0.653
3046,30.421,44.146,-7.947,0.541
3047,31.221,44.146,-7.942,0.483
3048,32.021,44.146,-7.948,0.471
3049,32.821,44.146,-7.961,0.507
3050,33.621,44.146,-7.977,0.578
3051,34.421,44.146,-7.991,0.657
3052,36.021,44.146,-7.997,0.682
3053,36.821,44.146,-7.998,0.603
3054,37.621,44.146,-8.009,0.513
3055,38.421,44.146,-8.033,0.454
3056,39.221,44.146,-8.062,0.452
3057,40.021,44.146,-8.089,0.511
3058,40.821,44.146,-8.108,0.683
3059,41.621,44.146,-8.113,0.904
3060,42.421,44.146,-8.109,1.114
3061,43.221,44.146,-8.105,1.279
3062,44.021,44.146,-8.102,1.356
3063,44.821,44.146,-8.102,1.368
3064,45.621,44.146,-8.105,1.344
3065,46.421,44.146,-8.108,1.286
3066,47.221,44.146,-8.111,1.235
3067,48.021,44.146,-8.116,1.195
3068,48.821,44.146,-8.122,1.127
3069,49.621,44.146,-8.130,1.014
3070,50.421,44.146,-8.142,0.884
3071,51.221,44.146,-8.163,0.777
3072,52.021,44.146,-8.189,0.714
3073,52.821,44.146,-8.221,0.652
3074,53.621,44.146,-8.253,0.579
3075,54.421,44.146,-8.271,0.495
3076,55.221,44.146,-8.264,0.445
3077,56.021,44.146,-8.233,0.464
3078,56.821,44.146,-8.214,0.612
3079,57.621,44.146,-8.222,0.856
3080,58.421,44.146,-8.211,1.077
3081,59.221,44.146,-8.199,1.223
3082,60.021,44.146,-8.191,1.318
3083,60.821,44.146,-8.170,1.340
3084,61.621,44.146,-8.147,1.306
3085,62.421,44.146,-8.130,1.277
3086,63.221,44.146,-8.112,1.235
3087,64.021,44.146,-8.085,1.136
3088,64.821,44.146,-8.075,0.996
3089,65.621,44.146,-8.108,0.882
3090,66.421,44.146,-8.155,0.808
3091,67.221,44.146,-8.186,0.763
3092,68.021,44.146,-8.196,0.746
3093,68.821,44.146,-8.196,0.762
3094,69.621,44.146,-8.207,0.796
3095,70.421,44.146,-8.224,0.804
3096,71.221,44.146,-8.234,0.767
3097,72.021,44.146,-8.237,0.699
3098,72.821,44.146,-8.238,0.623
3099,73.621,44.146,-8.241,0.555
3100,74.421,44.146,-8.246,0.499
3101,75.221,44.146,-8.251,0.456
3102,76.021,44.146,-8.254,0.422
3103,76.821,44.146,-8.251,0.399
3104,77.621,44.146,-8.241,0.392
3105,78.421,44.146,-8.224,0.402
3106,79.221,44.146,-8.205,0.426
3107,80.021,44.146,-8.185,0.458
3108,80.821,44.146,-8.158,0.477
3109,81.621,44.146,-8.120,0.476
3110,82.421,44.146,-8.091,0.547
3111,83.221,44.146,-8.104,0.781
3112,84.021,44.146,-8.135,1.058
3113,84.821,44.146,-8.147,1.326
3114,85.621,44.146,-8.145,1.562
3115,86.421,44.146,-8.133,1.741
3116,87.221,44.146,-8.104,1.825
3117,88.021,44.146,-8.056,1.604
3118,88.821,44.146,-8.004,1.100
3119,89.621,44.146,-7.903,0.569
3120,90.421,44.146,-7.802,0.300
3121,11.621,44.946,-7.875,0.995
3122,12.421,44.946,-7.879,1.150
3123,13.221,44.946,-7.885,1.295
3124,14.021,44.946,-7.900,1.437
3125,14.821,44.946,-7.924,1.571
3126,15.621,44.946,-7.949,1.686
3127,16.421,44.946,-7.969,1.774
3128,17.221,44.946,-7.982,1.834
3129,18.021,44.946,-7.990,1.866
3130,18.821,44.946,-7.996,1.867
3131,19.621,44.946,-8.005,1.735
3132,20.421,44.946,-8.017,1.393
3133,21.221,44.946,-8.023,1.029
3134,22.021,44.946,-8.019,0.846
3135,22.821,44.946,-8.002,1.058
3136,26.021,44.946,-8.010,1.477
3137,26.821,44.946,-8.014,1.332
3138,27.621,44.946,-7.998,1.078
3139,28.421,44.946,-7.978,0.943
3140,29.221,44.946,-7.961,0.799
3141,30.021,44.946,-7.947,0.649
3142,30.821,44.946,-7.940,0.544
3143,31.621,44.946,-7.941,0.484
3144,32.421,44.946,-7.949,0.457
3145,33.221,44.946,-7.964,0.475
3146,34.021,44.946,-7.983,0.526
3147,34.821,44.946,-7.996,0.579
3148,35.621,44.946,-7.997,0.600
3149,36.421,44.946,-7.991,0.561
3150,38.021,44.946,-7.999,0.496
3151,38.821,44.946,-8.020,0.542
3152,39.621,44.946,-8.045,0.652
3153,40.421,44.946,-8.072,0.826
3154,41.221,44.946,-8.091,1.067
3155,42.021,44.946,-8.097,1.283
3156,42.821,44.946,-8.093,1.448
3157,43.621,44.946,-8.083,1.544
3158,44.421,44.946,-8.073,1.584
3159,45.221,44.946,-8.068,1.584
3160,46.021,44.946,-8.071,1.564
3161,46.821,44.946,-8.076,1.542
3162,47.621,44.946,-8.085,1.527
3163,48.421,44.946,-8.097,1.487
3164,49.221,44.946,-8.110,1.387
3165,50.021,44.946,-8.123,1.228
3166,50.821,44.946,-8.141,1.050
3167,51.621,44.946,-8.163,0.904
3168,52.421,44.946,-8.190,0.758
3169,53.221,44.946,-8.220,0.617
3170,54.021,44.946,-8.242,0.520
3171,54.821,44.946,-8.236,0.472
3172,55.621,44.946,-8.191,0.502
3173,57.221,44.946,-8.150,0.851
3174,58.021,44.946,-8.189,1.169
3175,58.821,44.946,-8.184,1.416
3176,59.621,44.946,-8.159,1.516
3177,60.421,44.946,-8.131,1.542
3178,61.221,44.946,-8.110,1.536
3179,62.021,44.946,-8.092,1.537
3180,62.821,44.946,-8.066,1.534
3181,63.621,44.946,-8.030,1.473
3182,64.421,44.946,-7.994,1.324
3183,65.221,44.946,-7.996,1.143
3184,66.021,44.946,-8.036,0.998
3185,66.821,44.946,-8.071,0.886
3186,67.621,44.946,-8.079,0.809
3187,68.421,44.946,-8.064,0.771
3188,70.021,44.946,-8.077,0.821
3189,70.821,44.946,-8.098,0.839
3190,71.621,44.946,-8.107,0.823
3191,72.421,44.946,-8.106,0.782
3192,74.021,44.946,-8.098,0.682
3193,74.821,44.946,-8.093,0.638
3194,75.621,44.946,-8.087,0.601
3195,76.421,44.946,-8.076,0.575
3196,78.021,44.946,-8.035,0.576
3197,78.821,44.946,-8.005,0.601
3198,79.621,44.946,-7.971,0.633
3199,80.421,44.946,-7.936,0.659
3200,81.221,44.946,-7.898,0.667
3201,82.821,44.946,-7.852,0.818
3202,83.621,44.946,-7.859,1.081
3203,84.421,44.946,-7.849,1.339
3204,86.021,44.946,-7.796,1.771
3205,86.821,44.946,-7.771,1.917
3206,87.621,44.946,-7.736,1.849
3207,88.421,44.946,-7.701,1.414
3208,90.021,44.946,-7.646,0.329
3209,12.821,45.746,-7.878,1.131
3210,13.621,45.746,-7.881,1.266
3211,14.421,45.746,-7.897,1.397
3212,15.221,45.746,-7.924,1.520
3213,16.021,45.746,-7.951,1.623
3214,16.821,45.746,-7.973,1.698
3215,17.621,45.746,-7.986,1.743
3216,18.421,45.746,-7.993,1.750
3217,19.221,45.746,-8.000,1.650
3218,20.021,45.746,-8.009,1.375
3219,20.821,45.746,-8.016,1.056
3220,21.621,45.746,-8.014,0.862
3221,22.421,45.746,-7.998,1.003
3222,25.621,45.746,-7.988,1.526
3223,26.421,45.746,-8.003,1.436
3224,27.221,45.746,-7.996,1.293
3225,28.021,45.746,-7.979,1.121
3226,28.821,45.746,-7.965,0.949
3227,29.621,45.746,-7.954,0.776
3228,30.421,45.746,-7.945,0.633
3229,31.221,45.746,-7.940,0.526
3230,34.421,45.746,-7.983,0.465
3231,35.221,45.746,-7.999,0.517
3232,36.021,45.746,-8.001,0.545
3233,36.821,45.746,-7.996,0.544
3234,37.621,45.746,-7.997,0.571
3235,38.421,45.746,-8.006,0.660
3236,39.221,45.746,-8.023,0.805
3237,40.021,45.746,-8.045,0.993
3238,40.821,45.746,-8.068,1.206
3239,41.621,45.746,-8.080,1.401
3240,42.421,45.746,-8.081,1.554
3241,43.221,45.746,-8.071,1.653
3242,44.021,45.746,-8.057,1.700
3243,44.821,45.746,-8.046,1.721
3244,45.621,45.746,-8.044,1.731
3245,46.421,45.746,-8.050,1.732
3246,47.221,45.746,-8.063,1.727
3247,48.021,45.746,-8.080,1.712
3248,48.821,45.746,-8.099,1.650
3249,49.621,45.746,-8.118,1.506
3250,50.421,45.746,-8.137,1.295
3251,51.221,45.746,-8.159,1.076
3252,52.021,45.746,-8.183,0.882
3253,52.821,45.746,-8.206,0.664
3254,53.621,45.746,-8.221,0.477
3255,54.421,45.746,-8.219,0.387
3256,55.221,45.746,-8.195,0.448
3257,56.021,45.746,-8.158,0.606
3258,56.821,45.746,-8.142,0.781
3259,57.621,45.746,-8.159,1.061
3260,58.421,45.746,-8.166,1.405
3261,59.221,45.746,-8.147,1.617
3262,60.021,45.746,-8.112,1.681
3263,60.821,45.746,-8.076,1.694
3264,61.621,45.746,-8.052,1.713
3265,62.421,45.746,-8.027,1.737
3266,63.221,45.746,-7.997,1.728
3267,64.021,45.746,-7.966,1.625
3268,64.821,45.746,-7.947,1.435
3269,65.621,45.746,-7.952,1.228
3270,66.421,45.746,-7.974,1.052
3271,67.221,45.746,-7.985,0.920
3272,68.021,45.746,-7.973,0.827
3273,68.821,45.746,-7.956,0.789
3274,69.621,45.746,-7.960,0.813
3275,70.421,45.746,-7.977,0.860
3276,71.221,45.746,-7.987,0.894
3277,72.021,45.746,-7.985,0.904
3278,72.821,45.746,-7.977,0.886
3279,73.621,45.746,-7.967,0.860
3280,74.421,45.746,-7.956,0.830
3281,75.221,45.746,-7.945,0.799
3282,76.021,45.746,-7.932,0.774
3283,76.821,45.746,-7.914,0.758
3284,79.221,45.746,-7.824,0.813
3285,80.021,45.746,-7.788,0.855
3286,80.821,45.746,-7.753,0.867
3287,81.621,45.746,-7.721,0.852
3288,82.421,45.746,-7.697,0.875
3289,83.221,45.746,-7.686,1.043
3290,84.021,45.746,-7.670,1.280
3291,84.821,45.746,-7.638,1.506
3292,85.621,45.746,-7.607,1.701
3293,86.421,45.746,-7.588,1.862
3294,87.221,45.746,-7.568,1.901
3295,88.021,45.746,-7.548,1.637
3296,88.821,45.746,-7.537,1.140
3297,89.621,45.746,-7.575,0.639
3298,90.421,45.746,-7.664,0.300
3299,14.021,46.546,-7.891,1.215
3300,14.821,46.546,-7.905,1.334
3301,15.621,46.546,-7.927,1.438
3302,16.421,46.546,-7.949,1.519
3303,17.221,46.546,-7.968,1.575
3304,18.021,46.546,-7.982,1.593
3305,18.821,46.546,-7.989,1.512
3306,19.621,46.546,-7.996,1.297
3307,20.421,46.546,-8.002,1.028
3308,21.221,46.546,-8.000,0.854
3309,22.021,46.546,-7.988,0.938
3310,22.821,46.546,-7.969,1.210
3311,23.621,46.546,-7.952,1.442
3312,24.421,46.546,-7.949,1.528
3313,25.221,46.546,-7.963,1.531
3314,26.021,46.546,-7.976,1.480
3315,26.821,46.546,-7.978,1.382
3316,27.621,46.546,-7.972,1.249
3317,28.421,46.546,-7.965,1.097
3318,29.221,46.546,-7.958,0.930
3319,30.021,46.546,-7.952,0.766
3320,30.821,46.546,-7.947,0.629
3321,31.621,46.546,-7.939,0.509
3322,34.021,46.546,-7.957,0.405
3323,34.821,46.546,-7.984,0.455
3324,35.621,46.546,-8.001,0.514
3325,36.421,46.546,-8.005,0.569
3326,37.221,46.546,-8.006,0.627
3327,38.021,46.546,-8.009,0.733
3328,38.821,46.546,-8.018,0.900
3329,39.621,46.546,-8.034,1.098
3330,40.421,46.546,-8.052,1.294
3331,41.221,46.546,-8.065,1.464
3332,42.021,46.546,-8.069,1.605
3333,42.821,46.546,-8.062,1.700
3334,43.621,46.546,-8.049,1.752
3335,44.421,46.546,-8.039,1.789
3336,45.221,46.546,-8.037,1.820
3337,46.021,46.546,-8.043,1.838
3338,46.821,46.546,-8.054,1.843
3339,47.621,46.546,-8.071,1.839
3340,48.421,46.546,-8.092,1.815
3341,49.221,46.546,-8.114,1.728
3342,50.021,46.546,-8.133,1.532
3343,50.821,46.546,-8.151,1.278
3344,51.621,46.546,-8.173,1.026
3345,52.421,46.546,-8.192,0.780
3346,53.221,46.546,-8.197,0.518
3347,54.021,46.546,-8.184,0.330
3348,54.821,46.546,-8.154,0.311
3349,55.621,46.546,-8.114,0.476
3350,56.421,46.546,-8.090,0.659
3351,57.221,46.546,-8.087,0.874
3352,58.021,46.546,-8.097,1.214
3353,58.821,46.546,-8.101,1.548
3354,59.621,46.546,-8.081,1.722
3355,60.421,46.546,-8.044,1.790
3356,61.221,46.546,-8.006,1.814
3357,62.021,46.546,-7.975,1.840
3358,62.821,46.546,-7.946,1.850
3359,63.621,46.546,-7.918,1.777
3360,64.421,46.546,-7.887,1.609
3361,65.221,46.546,-7.857,1.381
3362,66.021,46.546,-7.856,1.171
3363,66.821,46.546,-7.877,1.010
3364,67.621,46.546,-7.885,0.888
3365,68.421,46.546,-7.877,0.814
3366,69.221,46.546,-7.870,0.810
3367,70.021,46.546,-7.872,0.854
3368,70.821,46.546,-7.874,0.912
3369,71.621,46.546,-7.869,0.963
3370,72.421,46.546,-7.859,0.987
3371,73.221,46.546,-7.846,0.987
3372,74.021,46.546,-7.833,0.979
3373,74.821,46.546,-7.822,0.962
3374,75.621,46.546,-7.811,0.944
3375,76.421,46.546,-7.797,0.926
3376,77.221,46.546,-7.780,0.897
3377,78.021,46.546,-7.757,0.880
3378,79.621,46.546,-7.702,0.982
3379,80.421,46.546,-7.677,1.028
3380,81.221,46.546,-7.655,1.011
3381,82.021,46.546,-7.634,0.974
3382,82.821,46.546,-7.615,1.008
3383,83.621,46.546,-7.596,1.163
3384,84.421,46.546,-7.571,1.358
3385,85.221,46.546,-7.542,1.534
3386,86.021,46.546,-7.525,1.688
3387,86.821,46.546,-7.516,1.767
3388,87.621,46.546,-7.492,1.638
3389,88.421,46.546,-7.469,1.265
3390,89.221,46.546,-7.481,0.791
3391,90.021,46.546,-7.521,0.307
3392,15.221,47.346,-7.910,1.234
3393,16.021,47.346,-7.918,1.303
3394,16.821,47.346,-7.929,1.356
3395,17.621,47.346,-7.943,1.375
3396,18.421,47.346,-7.957,1.321
3397,19.221,47.346,-7.968,1.171
3398,20.021,47.346,-7.973,0.974
3399,20.821,47.346,-7.969,0.841
3400,21.621,47.346,-7.959,0.872
3401,22.421,47.346,-7.949,1.097
3402,23.221,47.346,-7.945,1.339
3403,24.021,47.346,-7.943,1.473
3404,24.821,47.346,-7.935,1.511
3405,25.621,47.346,-7.926,1.489
3406,26.421,47.346,-7.928,1.427
3407,27.221,47.346,-7.940,1.342
3408,28.021,47.346,-7.949,1.233
3409,28.821,47.346,-7.952,1.092
3410,29.621,47.346,-7.953,0.934
3411,30.421,47.346,-7.952,0.786
3412,31.221,47.346,-7.947,0.657
3413,32.021,47.346,-7.938,0.548
3414,32.821,47.346,-7.928,0.478
3415,33.621,47.346,-7.933,0.463
3416,34.421,47.346,-7.955,0.488
3417,35.221,47.346,-7.982,0.535
3418,36.021,47.346,-8.000,0.596
3419,36.821,47.346,-8.008,0.671
3420,37.621,47.346,-8.010,0.778
3421,38.421,47.346,-8.013,0.939
3422,39.221,47.346,-8.021,1.130
3423,40.021,47.346,-8.034,1.313
3424,40.821,47.346,-8.045,1.474
3425,41.621,47.346,-8.054,1.608
3426,42.421,47.346,-8.055,1.710
3427,43.221,47.346,-8.046,1.775
3428,44.021,47.346,-8.036,1.820
3429,44.821,47.346,-8.035,1.863
3430,45.621,47.346,-8.040,1.897
3431,46.421,47.346,-8.048,1.912
3432,47.221,47.346,-8.060,1.914
3433,48.021,47.346,-8.079,1.904
3434,48.821,47.346,-8.099,1.859
3435,49.621,47.346,-8.114,1.725
3436,50.421,47.346,-8.123,1.477
3437,51.221,47.346,-8.137,1.198
3438,52.021,47.346,-8.154,0.926
3439,52.821,47.346,-8.159,0.657
3440,53.621,47.346,-8.136,0.408
3441,54.421,47.346,-8.086,0.300
3442,56.821,47.346,-7.955,0.710
3443,57.621,47.346,-7.973,0.988
3444,58.421,47.346,-7.996,1.317
3445,59.221,47.346,-7.995,1.572
3446,60.021,47.346,-7.968,1.715
3447,60.821,47.346,-7.933,1.770
3448,61.621,47.346,-7.900,1.791
3449,62.421,47.346,-7.875,1.796
3450,63.221,47.346,-7.850,1.736
3451,64.021,47.346,-7.818,1.605
3452,64.821,47.346,-7.769,1.410
3453,66.421,47.346,-7.752,1.025
3454,67.221,47.346,-7.779,0.900
3455,68.021,47.346,-7.786,0.813
3456,68.821,47.346,-7.781,0.783
3457,69.621,47.346,-7.773,0.813
3458,70.421,47.346,-7.766,0.875
3459,71.221,47.346,-7.758,0.949
3460,72.021,47.346,-7.747,1.009
3461,72.821,47.346,-7.735,1.039
3462,73.621,47.346,-7.723,1.052
3463,74.421,47.346,-7.715,1.051
3464,76.021,47.346,-7.705,1.031
3465,76.821,47.346,-7.698,0.988
3466,77.621,47.346,-7.687,0.922
3467,78.421,47.346,-7.671,0.903
3468,79.221,47.346,-7.654,0.966
3469,80.021,47.346,-7.638,1.059
3470,80.821,47.346,-7.623,1.084
3471,81.621,47.346,-7.607,1.035
3472,82.421,47.346,-7.591,0.980
3473,83.221,47.346,-7.574,1.006
3474,84.021,47.346,-7.552,1.124
3475,84.821,47.346,-7.517,1.250
3476,85.621,47.346,-7.484,1.362
3477,86.421,47.346,-7.483,1.454
3478,87.221,47.346,-7.485,1.425
3479,88.021,47.346,-7.464,1.190
3480,17.221,48.146,-7.911,1.132
3481,18.021,48.146,-7.916,1.102
3482,18.821,48.146,-7.922,1.007
3483,19.621,48.146,-7.928,0.880
3484,20.421,48.146,-7.928,0.803
3485,21.221,48.146,-7.919,0.813
3486,22.021,48.146,-7.914,0.982
3487,22.821,48.146,-7.920,1.206
3488,23.621,48.146,-7.923,1.366
3489,24.421,48.146,-7.905,1.438
3490,25.221,48.146,-7.871,1.443
3491,26.021,48.146,-7.853,1.410
3492,26.821,48.146,-7.873,1.372
3493,27.621,48.146,-7.908,1.318
3494,28.421,48.146,-7.930,1.226
3495,29.221,48.146,-7.943,1.097
3496,30.021,48.146,-7.949,0.955
3497,30.821,48.146,-7.949,0.824
3498,31.621,48.146,-7.941,0.717
3499,32.421,48.146,-7.924,0.639
3500,33.221,48.146,-7.910,0.609
3501,34.021,48.146,-7.915,0.608
3502,34.821,48.146,-7.939,0.638
3503,35.621,48.146,-7.973,0.683
3504,36.421,48.146,-7.997,0.739
3505,37.221,48.146,-8.006,0.826
3506,38.821,48.146,-8.005,1.130
3507,39.621,48.146,-8.009,1.305
3508,40.421,48.146,-8.014,1.460
3509,41.221,48.146,-8.025,1.600
3510,42.021,48.146,-8.037,1.708
3511,42.821,48.146,-8.038,1.782
3512,43.621,48.146,-8.029,1.827
3513,44.421,48.146,-8.023,1.865
3514,45.221,48.146,-8.024,1.901
3515,46.021,48.146,-8.025,1.924
3516,46.821,48.146,-8.029,1.926
3517,47.621,48.146,-8.040,1.917
3518,48.421,48.146,-8.057,1.888
3519,49.221,48.146,-8.065,1.802
3520,50.021,48.146,-8.061,1.609
3521,50.821,48.146,-8.057,1.337
3522,51.621,48.146,-8.067,1.060
3523,52.421,48.146,-8.081,0.790
3524,53.221,48.146,-8.066,0.548
3525,54.021,48.146,-8.008,0.367
3526,54.821,48.146,-7.932,0.348
3527,56.421,48.146,-7.826,0.600
3528,57.221,48.146,-7.839,0.803
3529,58.021,48.146,-7.844,1.029
3530,58.821,48.146,-7.856,1.261
3531,59.621,48.146,-7.848,1.435
3532,60.421,48.146,-7.821,1.518
3533,61.221,48.146,-7.794,1.553
3534,62.021,48.146,-7.775,1.562
3535,62.821,48.146,-7.759,1.535
3536,63.621,48.146,-7.740,1.459
3537,64.421,48.146,-7.710,1.331
3538,65.221,48.146,-7.676,1.161
3539,66.021,48.146,-7.665,0.993
3540,66.821,48.146,-7.680,0.861
